STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/21/2017,0,0,0,90,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/22/2017,0.36,0,0,88,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/23/2017,0,0,0,87,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/24/2017,0,0,0,86,64
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/25/2017,0,0,0,87,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/26/2017,0,0,0,81,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/27/2017,0,0,0,88,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/28/2017,0,0,0,88,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/29/2017,0,0,0,80,64
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/30/2017,0,0,0,78,59
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/1/2017,0,0,0,76,55
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/2/2017,0,0,0,75,54
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/3/2017,0,0,0,77,53
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/4/2017,0,0,0,80,53
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/5/2017,0,0,0,83,57
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/6/2017,0,0,0,85,58
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/7/2017,0,0,0,86,61
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/8/2017,0,0,0,82,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/9/2017,0.25,0,0,83,72
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/10/2017,0,0,0,85,73
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/11/2017,0.07,0,0,82,72
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/12/2017,2,0,0,79,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/13/2017,0,0,0,76,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/14/2017,0,0,0,81,62
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/15/2017,0,0,0,85,64
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/16/2017,0,0,0,77,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/17/2017,0.26,0,0,70,45
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/18/2017,0,0,0,68,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/19/2017,0,0,0,75,43
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/20/2017,0,0,0,78,47
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/21/2017,0,0,0,78,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/22/2017,0,0,0,79,53
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/23/2017,0,0,0,78,58
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/24/2017,2.15,0,0,73,60
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/25/2017,0,0,0,68,48
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/26/2017,0,0,0,64,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/27/2017,0,0,0,72,45
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/28/2017,0,0,0,72,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/29/2017,0,0,0,65,55
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/30/2017,1.15,0,0,60,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/31/2017,0,0,0,68,41
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/1/2017,0,0,0,68,46
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/2/2017,0,0,0,74,51
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/3/2017,0,0,0,78,55
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/4/2017,0,0,0,69,60
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/5/2017,0,0,0,70,56
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/6/2017,0,0,0,75,57
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/7/2017,0,0,0,65,49
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/8/2017,0.05,0,0,55,49
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/9/2017,0.4,0,0,58,46
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/10/2017,0,0,0,54,41
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/11/2017,0,0,0,46,30
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/12/2017,0,0,0,54,33
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/13/2017,0.76,0,0,56,38
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/14/2017,0,0,0,57,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/15/2017,0,0,0,59,39
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/16/2017,0,0,0,66,46
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/17/2017,0,0,0,57,36
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/18/2017,0,0,0,66,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/19/2017,0.08,0,0,55,45
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/20/2017,0,0,0,51,30
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/21/2017,0,0,0,62,35
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/22/2017,0,0,0,60,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/23/2017,0,0,0,51,38
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/24/2017,0,0,0,57,27
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/25/2017,0,0,0,67,29
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/26/2017,0,0,0,62,33
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/27/2017,0,0,0,61,28
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/28/2017,0,0,0,65,32
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/29/2017,0,0,0,69,35
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/30/2017,0,0,0,65,44
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/1/2017,0,0,0,65,47
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/2/2017,0,0,0,57,42
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/3/2017,0,0,0,63,41
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/4/2017,0,0,0,58,36
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/5/2017,0,0,0,68,41
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/6/2017,0.31,0,0,51,48
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/7/2017,0,0,0,51,35
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/8/2017,0,0,0,42,35
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/9/2017,1.5,0,0,46,31
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/10/2017,0.37,0,0,43,27
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/11/2017,0,0,0,49,26
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/12/2017,0,0,0,51,30
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/13/2017,0,0,0,38,24
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/14/2017,0,0,0,53,25
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/15/2017,0,0,0,50,30
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/16/2017,0,0,0,50,29
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/17/2017,0,0,0,59,31
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/18/2017,0,0,0,61,37
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/19/2017,0,0,0,67,41
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/20/2017,0,0,0,52,45
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/21/2017,0.6,0,0,50,38
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/22/2017,0,0,0,59,36
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/23/2017,0,0,0,70,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/24/2017,0,0,0,56,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/25/2017,0,0,0,52,37
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/26/2017,0,0,0,47,27
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/27/2017,0,0,0,52,25
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/28/2017,0,0,0,57,30
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/29/2017,0,0,0,44,26
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/30/2017,0,0,0,48,22
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/31/2017,0,0,0,49,27
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/1/2018,0,0,0,40,29
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/2/2018,0,0,0,34,13
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/3/2018,0,0,0,36,14
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/4/2018,0.15,1.5,2,33,18
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/5/2018,0,0,0,30,15
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/6/2018,0,0,0,29,10
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/7/2018,0,0,0,34,13
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/8/2018,0,0,0,46,18
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/9/2018,0.16,0,0,53,25
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/10/2018,0,0,0,50,34
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/11/2018,0,0,0,60,39
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/12/2018,0,0,0,70,48
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/13/2018,0,0,0,63,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/14/2018,0,0,0,51,28
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/15/2018,0,0,0,40,21
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/16/2018,0,0,0,46,26
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/17/2018,0,0,0,35,30
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/18/2018,0.57,6,6,41,18
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/19/2018,0,0,4,50,23
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/20/2018,0,0,1,55,27
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/21/2018,0,0,0,64,36
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/22/2018,0,0,0,65,45
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/23/2018,0,0,0,69,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/24/2018,0,0,0,59,34
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/25/2018,0,0,0,50,32
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/26/2018,0,0,0,56,29
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/27/2018,0,0,0,62,32
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/28/2018,0,0,0,60,41
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/29/2018,1.73,0,0,50,42
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/30/2018,0.25,0,0,45,31
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/31/2018,0,0,0,46,22
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/1/2018,0,0,0,59,26
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/2/2018,0.24,0,0,45,36
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/3/2018,0,0,0,44,22
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/4/2018,0,0,0,46,23
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/5/2018,0.71,0,0,50,37
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/6/2018,0,0,0,56,32
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/7/2018,0,0,0,63,35
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/8/2018,0.22,0,0,49,42
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/9/2018,0,0,0,56,29
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/10/2018,0,0,0,58,33
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/11/2018,0,0,0,66,49
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/12/2018,0.16,0,0,61,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/13/2018,0,0,0,52,38
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/14/2018,0,0,0,62,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/15/2018,0,0,0,72,45
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/16/2018,0,0,0,75,57
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/17/2018,0,0,0,62,42
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/18/2018,0,0,0,60,37
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/19/2018,0.47,0,0,58,38
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/20/2018,0,0,0,74,43
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/21/2018,0,0,0,78,57
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/22/2018,0,0,0,78,57
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/23/2018,0,0,0,72,52
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/24/2018,0,0,0,78,57
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/25/2018,0,0,0,72,52
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/26/2018,0.04,0,0,65,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/27/2018,0.09,0,0,62,37
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/28/2018,0,0,0,60,39
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/1/2018,0.08,0,0,64,44
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/2/2018,0.55,0,0,58,45
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/3/2018,0,0,0,57,35
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/4/2018,0,0,0,58,34
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/5/2018,0,0,0,56,34
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/6/2018,0,0,0,48,35
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/7/2018,0.55,0,0,54,36
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/8/2018,0,0,0,48,33
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/9/2018,0,0,0,53,28
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/10/2018,0,0,0,58,32
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/11/2018,0.15,0,0,47,37
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/12/2018,0.69,0,0,43,33
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/13/2018,0,0,0,49,29
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/14/2018,0,0,0,47,28
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/15/2018,0,0,0,58,28
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/16/2018,0,0,0,63,34
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/17/2018,0,0,0,65,37
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/18/2018,0,0,0,59,42
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/19/2018,0,0,0,59,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/20/2018,1.17,0,0,54,36
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/21/2018,0.26,0,0,42,35
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/22/2018,0,0,0,53,32
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/23/2018,0,0,0,55,33
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/24/2018,0,0,0,54,32
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/25/2018,1.45,0,0,51,37
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/26/2018,0,0,0,53,32
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/27/2018,0,0,0,55,33
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/28/2018,0,0,0,70,37
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/29/2018,0,0,0,77,47
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/30/2018,0,0,0,71,60
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/31/2018,0.1,0,0,65,46
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/1/2018,0,0,0,72,41
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/2/2018,0,0,0,75,46
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/3/2018,0,0,0,80,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/4/2018,0,0,0,71,57
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/5/2018,0,0,0,66,38
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/6/2018,0,0,0,73,43
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/7/2018,0,0,0,62,33
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/8/2018,1.31,0,0,52,32
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/9/2018,0,0,0,51,37
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/10/2018,0,0,0,63,41
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/11/2018,0,0,0,66,39
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/12/2018,0,0,0,76,43
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/13/2018,0,0,0,80,51
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/14/2018,0,0,0,81,58
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/15/2018,0,0,0,78,62
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/16/2018,0,0,0,66,54
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/17/2018,0,0,0,64,36
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/18/2018,0,0,0,80,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/19/2018,0,0,0,74,48
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/20/2018,0,0,0,64,39
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/21/2018,0,0,0,68,38
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/22/2018,0,0,0,69,43
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/23/2018,0,0,0,67,48
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/24/2018,0.58,0,0,67,54
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/25/2018,0.5,0,0,70,57
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/26/2018,0.09,0,0,73,52
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/27/2018,0,0,0,71,55
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/28/2018,0,0,0,78,52
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/29/2018,0,0,0,66,46
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/30/2018,0,0,0,73,42
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/1/2018,0,0,0,82,46
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/2/2018,0,0,0,84,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/3/2018,0,0,0,87,58
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/4/2018,0,0,0,87,61
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/5/2018,0,0,0,84,64
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/6/2018,0,0,0,85,62
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/7/2018,0,0,0,74,55
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/8/2018,0,0,0,74,54
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/9/2018,0,0,0,80,56
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/10/2018,0,0,0,88,59
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/11/2018,0.11,0,0,89,64
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/12/2018,0,0,0,91,64
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/13/2018,0,0,0,93,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/14/2018,0,0,0,93,69
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/15/2018,0,0,0,86,69
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/16/2018,0,0,0,82,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/17/2018,0.25,0,0,80,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/18/2018,0.21,0,0,80,69
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/19/2018,0,0,0,78,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/20/2018,1.22,0,0,85,69
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/21/2018,0,0,0,86,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/22/2018,0.17,0,0,85,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/23/2018,0,0,0,83,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/24/2018,0,0,0,85,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/25/2018,0,0,0,86,63
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/26/2018,0,0,0,87,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/27/2018,0,0,0,88,69
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/28/2018,1.32,0,0,80,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/29/2018,0.11,0,0,87,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/30/2018,0,0,0,85,71
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/31/2018,0.61,0,0,87,71
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/1/2018,0,0,0,90,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/2/2018,0,0,0,91,71
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/3/2018,0,0,0,85,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/4/2018,0,0,0,84,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/5/2018,0,0,0,83,59
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/6/2018,0,0,0,83,61
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/7/2018,0,0,0,80,59
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/8/2018,0,0,0,87,63
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/9/2018,0,0,0,89,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/10/2018,0,0,0,91,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/11/2018,1.13,0,0,89,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/12/2018,0.08,0,0,78,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/13/2018,0,0,0,90,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/14/2018,0,0,0,92,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/15/2018,0,0,0,86,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/16/2018,0,0,0,88,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/17/2018,0,0,0,92,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/18/2018,0,0,0,95,72
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/19/2018,0,0,0,99,75
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/20/2018,0.2,0,0,96,76
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/21/2018,0,0,0,93,75
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/22/2018,0,0,0,90,72
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/23/2018,0,0,0,91,73
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/24/2018,0.09,0,0,95,73
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/25/2018,0,0,0,90,72
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/26/2018,0,0,0,80,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/27/2018,0.5,0,0,88,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/28/2018,0,0,0,95,73
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/29/2018,0,0,0,93,71
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/30/2018,0,0,0,95,74
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/1/2018,0,0,0,97,74
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/2/2018,0,0,0,97,74
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/3/2018,0,0,0,93,73
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/4/2018,0.3,0,0,91,72
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/5/2018,0,0,0,91,73
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/6/2018,0,0,0,82,71
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/7/2018,0,0,0,93,72
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/8/2018,0,0,0,88,71
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/9/2018,2.61,0,0,85,72
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/10/2018,0,0,0,92,62
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/11/2018,0,0,0,94,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/12/2018,0.1,0,0,87,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/13/2018,0,0,0,89,69
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/14/2018,0,0,0,88,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/15/2018,0,0,0,90,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/16/2018,0,0,0,93,72
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/17/2018,0,0,0,90,74
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/18/2018,0.72,0,0,88,72
